,Season,Episode,Character,Line,prob
11511,13,6,Stan,Well we have to tell them we used something outside the kit.,0.10053067235276103
11512,13,6,Randy,Do you have any idea how stupid that would make us look?!,98.51293563842773
11513,13,6,McGee-zax,"Alright, that does it! ",0.21285847760736942
11514,13,6,Randy,Hello?,0.1674135564826429
11515,13,6,Italy,They justa blew up our government building! Ya got to hurry!,0.17661374295130372
11516,13,6,Britain,"Mr. Marsh, why won't you finish the Pinewood Derby car?!",0.08554726373404264
11517,13,6,Randy,Will you just give us a minute?! Gau!!,0.1459915190935135
11518,13,6,Stan,"Come on, Dad. We've gotta come clean.",0.11409780709072948
11519,13,6,Randy,Awh. ,0.3484708955511451
11520,13,6,McGee-zax,"Aw zahts, it's the intergalactic police.",2.2801795974373817
11521,13,6,Randy,What?! ,1.4845401048660278
11522,13,6,McGee-zax,"You'd better get rid of 'em or your whole planet is gonna get it, see?!  You tell 'em you ain't seen nothin', you got that?!  I ain't goin' to space jail! ",97.30908870697021
11523,13,6,Officer 1,"'Scuse us, Earthlings, but , we've been in pursuit of a criminal from the Xenon galaxy. Fella by the name of Baby Fark McGee-zax?",1.146200392395258
11524,13,6,Randy,"Uh, no.  We haven't seen anything.",0.14997933758422732
11525,13,6,Officer 1,"Well, ya think anyone else on your planet might have seen him?",0.2674519084393978
11526,13,6,Randy,"Ahhh actually I- I happen to be on the phone with all the world leaders- I- I can ask. Uh yeah, listen, these, , police aliens are here, and they're wondering if anyone's seen an alien named Baby Fark McGee-zax.",0.6048026494681835
11527,13,6,China,"Uh  no, no, we haven't seen arien.",0.14574272790923715
11528,13,6,France,Uh we've seen nothing here in France.,0.1052112434990704
11529,13,6,Randy,"Sorry, nobody in the world has seen anything. Uh... what did this... criminal alien do, exactly?",2.9549995437264442
11530,13,6,Officer 1,He stole over 600 parsohns of space cash from the universal bank. You're absolutely sure you didn't see an alien land here?,0.1900725532323122
11531,13,6,Randy,"No, we're sure.",0.1219851546920836
11532,13,6,Officer 1,So then... we're the first aliens you've ever seen?,0.11774568120017648
11533,13,6,Randy,"That's right, yep, you're the first ones.",0.1491753733716905
11534,13,6,Officer 1,You don't seem that excited about your first contact with alien life.,0.18080651061609387
11535,13,6,Randy,"...Uh. That's r-. That's right!  Oh, oh my God! Hey everybody, we just made first contact!",0.08715184521861374
11536,13,6,Officer 1,If you do see any sign of the other alien or the space cash you-,0.140469113830477
11537,13,6,Randy,We will give you a call!,0.11738517787307501
11538,13,6,Officer 1,Mathematical semi-tonal is fine. ,0.11446969583630562
11539,13,6,Officer 1,H.,0.8862047456204891
11540,13,6,Officer 2,"Something wrong, sir?",0.10010808473452926
11541,13,6,Officer 1,"I don't know, Davert. Just somethin' about that planet didn't feel right. ",0.21495199762284756
11542,13,6,Randy,"Alright son, now you just paint the racing stripe like you did before.",0.09613682050257921
11543,13,6,McGee-zax,"I don't need it painted, I just need it functional, all right?! ",0.09841050487011671
11544,13,6,Randy,"Hey, the right paint job is a big part of what makes a Pinewood Derby car go fast!",0.09652453591115773
11545,13,6,Scout Leader,That's true.,0.15336937503889203
11546,13,6,McGee-zax,"I swear, if you don't have that thing workin' in three minutes this whole planet is done for!",97.66381978988647
11547,13,6,Stan,"Dad, it's over. We have to tell everyone we cheated.",0.11563512962311506
11548,13,6,Randy,"No. I've got it all figured out, son. You have to kill the alien.",95.3892171382904
11549,13,6,Stan,Kill the alien?,98.50980043411255
11550,13,6,Randy,"Sshh! I've been filing down this piece of metal into a shank. I'm gonna call him over here to look at the car, and when I do, you shove that in his neck.",0.24159338790923357
11551,13,6,Stan,"No. Dad, we don't even know what'll happen.",0.17504008719697595
11552,13,6,McGee-zax,"What are you two whispering about, riiight?",0.12420743005350232
11553,13,6,Randy,"Oh no, that's  that's it. We're done. Uh here. Come, come take a look.",0.20858519710600376
11554,13,6,Stan,Dad? ,0.23787892423570156
11555,13,6,Randy,"Here, see? Here look, look real close at the axles here.  Yeahaah! Ahalright, you got him son!",0.15496219275519252
11556,13,6,General,"Alright men, check the ship. ",0.09507603826932609
11557,13,6,Randy,You see Stan? What did Daddy tell you? Everything worked out.,0.08804019307717681
11558,13,6,Stan,I guess so. It just still doesn't feel right.,0.15366598963737488
11559,13,6,Randy,"But Stan, it's over now. We'll never have to lie again.",0.11020787060260773
11560,13,6,General,"Hey Marsh, get in here! ",0.0891227275133133
11561,13,6,Stephen,Can you believe it?,0.3802441759034991
11562,13,6,Randy,Oh my God. Spaaace caaash. ,0.6557337008416653
11563,13,6,General,Looks like those alien cops were right. Guess you should call them back now.,0.8079406805336475
11564,13,6,Randy,Right.  But what if we didn't call the cops?,0.6594211794435978
11565,13,6,Stephen,H?,0.9366927668452263
11566,13,6,Randy,"Well I mean...  this is a lot of space cash, guys. Think o'what we could do with it.",0.09893261594697833
11567,13,6,Stan,"No, Dad-",0.1708942581899464
11568,13,6,Mr. Garrison,He's right. We don't have to call the police back.,0.14142973814159632
11569,13,6,General,"All right, let's get the cash put into boxes! ",0.07977855857461691
11570,13,6,Stan,"Whoawhoawhoa Dad, what are we doing?",0.07872701389715075
11571,13,6,Randy,"Will you relax, Stan? ",0.08311606361530721
11572,13,6,Japan,Don't think you can keep the all the space cash for yourself!,0.15781441470608115
11573,13,6,Germany,That's right! This is all of our planet; the space cash belongs to all of us!,0.15212970320135355
11574,13,6,Australia,Either America shares that space cash with the rest of the world or we will tell the space cops!,3.3914927393198013
11575,13,6,Randy,"Alright, fine, look: there's plenty of space cash to go around!  Thanks to us, our planet is rich, son! ",0.09545352077111602
11576,13,6,Randy,"Oh no, China, we get to keep the ship. Because we killed the alien, you boner! Oh-oh come on England, you got just as much of the space cash as everyone else!  Oh crap it's the cops! Hang on.  Ah hey, space officers.",95.73845267295837
11577,13,6,Officer 1,Looks like the alien criminal did land here after all.,1.5782678499817848
11578,13,6,Randy,"Oh, that- You were talking about that alien. Oh yeah that one, he was here, yeah. He landed here, but we... we killed him.",4.587822407484055
11579,13,6,Officer 1,"And so, did you find the missing space cash?",0.08045405265875161
11580,13,6,Randy,Nnno. Space cash? No.  There wasn't any space cash.,0.09555188589729369
11581,13,6,Officer 2,Well maybe someone else on your planet knows where it is?,0.14260108582675457
11582,13,6,Randy,"Hey ah ah, any of you other countries see any space cash?",0.09602481150068343
11583,13,6,Russia,No space cash.,0.10710193309932947
11584,13,6,Japan,No we haven't-,0.12717338977381587
11585,13,6,Britain,No space cash.,0.10710193309932947
11586,13,6,Brazil,No.,0.3170712385326624
11587,13,6,Randy,"Yeah, it doesn't look like the space cash was ever here.",0.09180348133668303
11588,13,6,Officer 1,Uh h. Guess he must have dropped it off at some other planet.,0.1763402484357357
11589,13,6,Randy,Probably.,0.19772967789322138
11590,13,6,Officer 1,"Well you folks all take care now.  Just... one more thing, Earthlings, ... We had some images done of your planet and it appears that one of your poorer countries - Mexico? - has built 32 new hospitals and seven water parks in the last four days.",0.1489425078034401
11591,13,6,Randy,"Oh... Yeah, Mexico. You know oh, oh, yeah. All of us other countries chipped in and , gave Mexico some aid. Yeah they really needed... some new water parks.",0.10281222639605403
11592,13,6,Officer 1,Uh h. Have a good day. ,0.10162526741623878
11593,13,6,Randy,Hey. Hey Mexico! We said no spending the space cash yet!  What the hell are you doing?! Will some country that speaks Spanish yell at Mexico please? They're gonna ruin everything!,98.19520115852356
11594,13,6,Randy,"No, Japan! Will you listen to me for five seconds?! If you keep building giant robots the cops are gonna ask questions!",8.063452690839767
11595,13,6,Japan,Well then why can Engrand build a nuclear power plant?!,0.3973584622144699
11596,13,6,Randy,Nobody can build anything!!,1.2959646061062813
11597,13,6,Britain,"Yeah, well, it's not even gonna matter, because Finland is thinking about telling the space cops the truth!",0.332111120223999
11598,13,6,Randy,Wha?! Finland?! ,1.6095465049147606
11599,13,6,Finland,We believe the aliens are going to find out sooner or later what we did. It's best we come clean now.,0.19601001404225826
11600,13,6,Randy,"Will you just relax, Finland?! Nobody is gonna find out anything.",0.1470063580200076
11601,13,6,Finland,"I'm sorry, but our nation is resolved. We cannot live with the guilt anymore.",0.2659606980159879
11602,13,6,Randy,"Okay okay!  You're right. You're right, Finland! Okay? You're right. Can you just... let us other countries talk pr-private, for a moment?",0.0822981761302799
11603,13,6,Finland,Very well. ,0.12874611420556903
11604,13,6,Randy,"All right you guys, we've gotta get rid of Finland.",0.49763284623622894
11605,13,6,China,"Yep, we gotta take out Finrand, they gonna squeal.",0.14943364076316357
11606,13,6,Australia,"Yeah, I think we all agree. Guys? ",0.08985654567368329
11607,13,6,Randy,Oh dammit!,99.7092604637146
11608,13,6,Randy,"Uh hey, space officers. How can we help you?",0.13280772836878896
11609,13,6,Officer 1,"Well we're a little puzzled over one of your countries? Uh, Finland?",0.09577783639542758
11610,13,6,Randy,Whaa-wha-what about it,0.2327383728697896
11611,13,6,Officer 2,It appears to have been... destroyed.,0.2838317770510912
11612,13,6,Randy,"Whaaat? Oh my God, not Finland.",0.230273581109941
11613,13,6,Crowd,"Oh no, not Finland.",0.1663171104155481
11614,13,6,Randy,"Hey guys, Finland's dead.",0.08998742559924722
11615,13,6,Russia,Oh no. No! Nooo.,0.1735514379106462
11616,13,6,Japan,"Noo, not a Finrand!",0.1333729480393231
11617,13,6,Kenya,"All of Finland, gone.",0.1014660345390439
11618,13,6,Randy,"Yeah, somebody better break the news to Norway; they were really close.",0.08277773158624768
11619,13,6,Officer 1,None of you knew anything about Finland's destruction?,0.22489845287054777
11620,13,6,Randy,"No, I mean... Odds are, they nuked themselves. You know, suicide.",15.579606592655182
11621,13,6,Officer 2,We didn't say anything about nukes.,1.0942883789539337
11622,13,6,Randy,"Or, or whatever they did, I'm sayin'.",0.13266607420518994
11623,13,6,Stan,"'Scuse me! 'Scuse me!  Everyone, I have an announcement to make. I'm giving back my Pinewood Derby trophy! ",0.08716434822417796
11624,13,6,Judge,What?,0.801406241953373
11625,13,6,Randy,Stan?,0.2454534638673067
11626,13,6,Stan,"The truth is, I don't deserve this trophy. 'Cause I cheated on my Pinewood Derby car. I used something not in the approved kit. ",0.1480066799558699
11627,13,6,Japan,Not in the approved kit?!,0.08790523279458284
11628,13,6,Britain,He cheated on the Pinewood Derby?,0.2220002468675375
11629,13,6,Stan,"This trophy isn't mine, and so I have to give it back! Because if I'm not honest now, then I'll have to keep this lie going forever. And it will just grow and grow. ",0.1513393479399383
11630,13,6,Randy,"Well Stan, we're proud of you for coming clean. But it doesn't change the fact that you cheated. Go to your room, son.",0.09689230937510729
11631,13,6,Officer 1,Your son seems to have some pretty inspirational words. You sure you Earthlings have nothing else to tell us?,0.1630289596505463
11632,13,6,Randy,"Hey , do we have anything else to tell the space cops?",0.7313893642276525
11633,13,6,Britain,Nope.,0.5058016162365675
11634,13,6,France,Nope.,0.5058016162365675
11635,13,6,South Korea,No changes.,0.11050775647163391
11636,13,6,Kenya,Nope.,0.5058016162365675
11637,13,6,Russia,No changes.,0.11050775647163391
11638,13,6,Brazil,Nope.,0.5058016162365675
11639,13,6,China,No. Tell them no.,0.3778099315240979
11640,13,6,Australia,No changes.,0.11050775647163391
11641,13,6,Randy,"Yeah, no, we've told you everything.",0.11787995463237166
11642,13,6,Officer 1,"All right, that's it then. Come on out sir, it appears to be over. ",0.09988091187551618
11643,13,6,Randy,"Aw shit, it's Baby Fark McGee-zax!",99.71805810928345
11644,13,6,McGee-zax,My real name is Kevern Zaksor. I am the ambassador to new planet testing. ,0.14118353137746453
11645,13,6,Britain,What the hell are they talking about?,98.93023371696472
11646,13,6,Kevern Zaksor,"These are not space cops.  There is no space jail, and space cash is only worth what you as a planet decided it was worth. I mean, how stupid is your species? Space jail? Baby Fark McGee-zax?",97.8452980518341
11647,13,6,Randy,It was... a trick?,0.2931947587057948
11648,13,6,Officer 2,"Whenever a civilization discovers warp speed, we want to bring them into the Federation of Planets, but first we do the space cash test, to see if that species is worthy of joining.",0.14180742437019944
11649,13,6,Kevern Zaksor,"Needless to say, you all failed.  People of earth, since you did not return the space cash, your species and your planet is hereby forever blocked off and barred from the rest of the universe. Goodbye. ",4.573114588856697
11650,13,6,Randy,"No heywaitwait, no!  Well that sucks!",98.2919692993164
11651,13,7,Cartman,You guys! You guys! We can finally do it! We can finally leave this crappy town and live the life we've all dreamed of!,0.14957522507756948
11652,13,7,Butters,We can?,0.15124953351914883
11653,13,7,Stan,"What are you talking about, dude?",0.3908087033778429
11654,13,7,Cartman,"Haven't you assholes been watching the news?  Pirating is back, my friends. Swashbuckling adventure on the high seas! The stuff we've all dreamed about! And it's all happening right here:  Somalia.",99.31812882423401
11655,13,7,Clyde,Somalia? Where's that?,3.209184855222702
11656,13,7,Cartman,"North Africa. Just picture it, guys: clear blue water with skull islands. Waterfalls and jeweled treasure underneath.",0.10088548297062516
11657,13,7,Butters,Whoa.,0.24441354908049107
11658,13,7,Cartman,"I've worked it all out on Expedia.  We can take Southwest Airlines to Miami, then Dubai Air here to Cairo, and then it's just a 49-hour bus ride into Mogadishu, with all the booty and plunder a pirate could want.",0.28127171099185944
11659,13,7,Kyle,"Wow, you know, Cartman? That is an awesome idea. You should totally go to Somalia.",0.11179795255884528
11660,13,7,Cartman,"Right, and wi-  Wait a minute. You never think my ideas are good, Kyle.",0.18919106805697083
11661,13,7,Kyle,"No, I'm being totally serious. That is the best idea you've ever had. You should run away to Mogadishu. You should go there right away. I'll even help pay for your ticket.",0.27806684374809265
11662,13,7,Cartman,"Wow, cool! Wait a minute. The fuck?! Why would you do that? Unless... you're trying to trick me somehow.",99.49918389320374
11663,13,7,Kyle,"Nono, you're right. Somalia is an oasis of treasure and waterfalls. It's totally the pirate's life.",0.1139866653829813
11664,13,7,Cartman,Then why don't you wanna go?,0.1611504820175469
11665,13,7,Kyle,"Well, c-cause dude, I'm Jewish, a-and you know...",2.0792612805962563
11666,13,7,"Kyle, Cartman",Jews can't be pirates.,98.80843758583069
11667,13,7,Cartman,"That's true. Well, I'm glad you've finally come to terms with your disability, Kyle.  Gentlemen, I'm off to start planning! ",0.08085481240414083
11668,13,7,Kyle,Please. Please let him go.,0.21154193673282862
11669,13,7,Gordon Stoltski,"Good morning, students. These are the morning announcements. Teacher-parent conferences have been rescheduled to next Tuesday.  Please inform your parents. The gym is being repainted, and is closed until tomorrow afternoon. And now for a special announcement:",0.0767407298553735
11670,13,7,Cartman,"Avast there, mateys!  Do ya have a thirst for adventure on the high seas of life?  Arrre you sick and tired of your parents and teachers telling you what to do all the time?  Then join Captain Cartman's Perfect Pirate Club, arrrr!  Just imagine it, me hearties! A life without rules, without homework and chores! You can live the pirate's life in Somalia, me friends!  Even Kyle said so.  Our first official pirate mee'in will be 4 pm today at Kevin Stoley's house!",0.2700475975871086
11671,13,7,Kevin,At my house? Why my house?,0.10514800669625401
11672,13,7,Cartman,"There will be refreshments served! So make sure your mom goes to the grocery store, Kevinnn! So come one, come all! The invitation is open to any student who wants to be a pirate, and who isn't Jewish, Mexican or ginger! Arrrgh!",0.4521918948739767
11673,13,7,Gordon Stoltski,"And for lunch today, the cafeteria will be serving taco salad or hoagie sandwiches. Thank you.",0.0760416965931654
11674,13,7,Butters,"Ahoy fellow club members. Congratulations on leaving your meaningless lives behind to become pirates.  Your life of boredom is at an end, thanks to Captain Cartman. All hands on deck! ",0.18709448631852865
11675,13,7,Cartman,"Attention! All right, you booty lovers! So you decided to join Captain Cartman's edjeh...  Uh, guys, who let in the g-i-n-g-e-r?",0.17547131283208728
11676,13,7,Clyde,"Well, there's really not that many of us. We figured we should let him join.",0.0999061856418848
11677,13,7,Cartman,"But guys, g-i-n-g-e-rs can't be pirates because they don't have souls. Please get it out of here.",2.8855321928858757
11678,13,7,Gordon Stoltski,"Fine, I don't wanna be a pirate anyways! ",0.17781510250642896
11679,13,7,Cartman,"Okay, anyways. Now enough small talk, lads! It's time for us to start rapin' and plunderin'!",3.030291013419628
11680,13,7,Butters,Yeah!,0.2074390184134245
11681,13,7,Cartman,We set course tomorrow! I purchased everyone's ticket online using me mother's credit card!,0.08042411063797772
11682,13,7,Clyde,And your mom is okay with that?,0.18281700322404504
11683,13,7,Cartman,"Dude, I'm a pirate! What the devil do I care what me mudder thinks anymore?",97.23049998283386
11684,13,7,Butters,Neato!,0.26642465963959694
11685,13,7,Cartman,Alright lads! Go home and write your farewell letters to your families! The land of pirates awaits! ,0.0828139076475054
11686,13,7,Butters,Pirates ho! ,99.59335923194885
11687,13,7,"Clyde, Ike",Pirates ho!,99.3586778640747
11688,13,7,Kevin,Ho! ,1.1012339033186436
11689,13,7,Cartman,"Kevin, Goddammit! ",99.67238306999207
11690,13,7,Clerk,"Have a good flight. Next, please? ",0.0797844142653048
11691,13,7,Cartman,"We be headin' to Somaaliaa. By way of Miami to Cairo. And take care o' you put us in an exit row, you land lubber!",0.28243339620530605
11692,13,7,Clerk,I see. You five boys are all booked through to Cairo by yourselves?,0.08528355974704027
11693,13,7,Cartman,"That we be, lass. It's all paid for on me mudder's credit card.",0.10865124640986323
11694,13,7,Butters,Oh jeez. Unh I don't know if I can really go through with this.,0.17600951250642538
11695,13,7,Cartman,What?!,3.437535837292671
11696,13,7,Butters,"It's just l-leavin' everything behind, ,  I can't believe I'm actually doing it.",0.10228304890915751
11697,13,7,Clyde,Yeah maybe we should think about this.,0.08795814937911928
11698,13,7,Cartman,"You guys, the fuck? Are you forgetting how crappy your lives are?! All the homework, the rules?! Butters, do you really wanna just go back to school, where people just make fun of you?",99.51725602149963
11699,13,7,Butters,"H, who, you mean you?",0.4544838797301054
11700,13,7,Cartman,Yes! Do you really wanna go back to that?!,0.08505397127009928
11701,13,7,Butters,"No, I'm sick of it!",97.38125205039978
11702,13,7,Cartman,"Well all right then, fag! We can't turn back now! The path to adventure lies just beyond this ticket counter! And if you four have really come all this way just to turn back now, then seriously you guys, the FUCK?",99.65150356292725
11703,13,7,Butters,"He's right, lads. To adventure!",0.14056439977139235
11704,13,7,Clyde,This is Somalia?,2.9851583763957024
11705,13,7,Butters,Where's all the waterfalls and shi-and shipwreck lagoons?,0.10321681620553136
11706,13,7,Cartman,"The FUCK?!  'Scuse me, where are the pirates?  Hey, hey we're looking for the pirates? Where can we find the-!  Butters, get the phrase book out.  Ask these people where the pirates are.",99.58427548408508
11707,13,7,Butters,"Uhh,  mahjey burazi?",0.35758246667683125
11708,13,7,Somali 1,Burad. Iyaja dene zaredeko,0.13157617067918181
11709,13,7,Somali 2,Buradi wakuwasa.,0.37584048695862293
11710,13,7,Butters,Oh. He-he says they're in there. ,0.16171335009858012
11711,13,7,Cartman,"Ah, nice. Come on, mateys! ",0.09175149607472122
11712,13,7,Somali 2,Mayasuk! Hageha-aden! Letka suwahater! ,0.17867983551695943
11713,13,7,Cartman,"Yes, bebebudjblblblbl. Thank you. ",0.10260503040626645
11714,13,7,Cartman,"Avast!  These aren't pirates, they're just a bunch of black people.",98.507559299469
11715,13,7,Pirate 1,"""Is this some kind of joke?""",0.2667664783075452
11716,13,7,Pirate 2,"""I don't know what the fuck this is!""",99.71575736999512
11717,13,7,Cartman,I am Captain Cartman and this here be my terrible crew! We be lookin' for a ship to pirate with,1.224311999976635
11718,13,7,Pirate 1,"""These white children will bring a high price in ransom money!""",15.891003608703613
11719,13,7,Pirate 2,"""Take them out to the nearest European boat! Show them we have children hostages!"" ",0.33401898108422756
11720,13,7,Cartman,"Yes, very nice. Apparently, these are the pirates.",0.33755102194845676
11721,13,7,Pirate 3,"""Move it! Go over that way!""",0.10035133454948664
11722,13,7,Pirate 4,"""We will get a nice ransom for you!"" ",0.20200400613248348
11723,13,7,Cartman,"Oh, excellent! They're taking us to a ship. Once we commandeer our vessel the plundering will be easy indeed, lads. ",0.11350439162924886
11724,13,7,Pirate 3,"""Get on board!""",0.08797021582722664
11725,13,7,Pirate 4,"""Do it now!"" ",0.2584937261417508
11726,13,7,Cartman,"This... is your pirate boat? Dude, the FUCK! Alright, seriously you guys? What kind of pirates are you? I mean, really? The FUCK, dude, the FUCK?!",99.73098039627075
11727,13,7,Pirate 3,"""Get on the boat now!""",0.09723521652631462
11728,13,7,Pirate 4,"""Move!""",0.11165076866745949
11729,13,7,Cartman,"Alright lads, guess we'll have to settle with this meager ship. Two of you sit aft and two of you sit in the front.",0.12775588547810912
11730,13,7,Kevin,I gotta sit middle 'cause I get motion sickness. ,0.16826549544930458
11731,13,7,Cartman,"Kevin, Jesus Christ!  Hard to starboard, lads! There's sure to be lots of booties out hyah!  Clyde, the fuck?!",99.70563650131226
11732,13,7,Clyde,You said there was gonna be crystal clear lagoons and treasure and plunderrrr! ,0.1578788855113089
11733,13,7,Cartman,"Calm down, Clyde. Everything's gonna be okay!",0.10136960772797465
11734,13,7,Clyde,No it's not! You made me run away to be a pirate and there's not even any treasure!,0.35616171080619097
11735,13,7,Cartman,"Ike, will you do something about Clyde, please?  Very nice, Ike.  All right me hearties! Keep your eyes open for boats to plunder! ",0.1022198237478733
11736,13,7,French Captain,"""Keep your eyes open, Mr. Leon. These waters are full of renegades and thieves.""",0.20462805405259132
11737,13,7,Mr. Leon,"""Yes, Captain!"" ",0.08010513265617192
11738,13,7,Deck Hand,"""Captain! We have an unknown vessel approaching quickly to port!""",0.07594418129883707
11739,13,7,French Captain,"""Damn pirates! Alert the crew! All hands on deck!"" ",97.27511405944824
11740,13,7,Pirate 5,"""We demand ransom for these children! Pay us or we will kill them!""",98.52442741394043
11741,13,7,French Captain,"""They've got CHILDREN HOSTAGES!""",0.2225956879556179
11742,13,7,Cruise Attendant,"""My God!""",0.6893691141158342
11743,13,7,French Captain,"""Get the U.N. on the radio. Advise them of the situation.""",0.0979195348918438
11744,13,7,Pirate 5,"""We want 5,000 Euros! You easily have that much on board!""",0.12170764384791255
11745,13,7,Cartman,Du-dude! You're doing it all wrong! Let me handle this.  Alright ya scalliwags! Surrender your plunder and let me send my shot across your bow!,96.20496034622192
11746,13,7,Pirate 4,"""We are going to start killing them! Starting with the fat one!""",98.12952280044556
11747,13,7,Cartman,"Yeah that's good, but now go ARRRGH!",0.34808265045285225
11748,13,7,Butters,ARRRRRRGH!,1.0204040445387363
11749,13,7,Kyle,"Yeah? Okay, and you checked with Kenny and Token? He's not just staying at their houses?",0.08626891067251563
11750,13,7,Stan,"No, dude, everyone's checked. I think Cartman really ran away to Somalia.",0.1233418588526547
11751,13,7,Kyle,Yes! I can't help but take some credit for this. I helped convince him to go!,0.11047996813431382
11752,13,7,Stan,You really think he'll die in Somalia?,3.5593796521425247
11753,13,7,Kyle,"Oh for sure, dude! It's the most God-forsaken place on the planet! Things are finally gonna be normal around here.",0.2767285332083702
11754,13,7,Sheila,"Oh God! Oh God, what did we do wrong, Gerald?! ",0.21294853650033474
11755,13,7,Gerald,Take it easy. We'll find him.,0.1610010047443211
11756,13,7,Kyle,I'll call you back. ,0.1132752513512969
11757,13,7,Sheila,"Oh Kyle, he's gone! Your little brother's run away from home!",0.09419709094800055
11758,13,7,Kyle,What? Are you sure?,0.2311699092388153
11759,13,7,Sheila,He left a note saying he's never coming back.,0.11581850703805685
11760,13,7,Kyle,"""Dear Mommy and Daddy: I am running away. I am sorry, but I can no longer handle the monotony of middle-class life. Everyone at school is a fucking idiot, and if one more person talked to me about that Susan Boyle performance of Les Misérables I was going to puke my balls out through my mouth. I love you all, but I have to move on. I'm going to Somalia to be a-"" to be a pirate?! Oh shit!",99.35768246650696
11761,13,7,Sheila,"Oh Gerald, what are we gonna do?",0.08809809223748744
11762,13,7,Gerald,"It's alright, he couldn't have gone far. Let's call the other kids' houses. ",0.10530991712585092
11763,13,7,Kyle,Oh God. What have I done?,0.3362687071785331
11764,13,7,Pirate 4,"""We are growing impatient! Give us what we want or they die!""",0.3482401371002197
11765,13,7,Cartman,The FUCK are you pirates doing?! Are we gonna plunder them or not?!,99.71241354942322
11766,13,7,French Captain,"""Alright! Alright! We are going to give you what you want! But you must hand over the children UNHARMED!""",0.22247126325964928
11767,13,7,Pirate 5,"""The money first!""  ""Go! Get on the boat! Move!""",0.09311953326687217
11768,13,7,Cartman,"Alright, let's go! ",0.0904879008885473
11769,13,7,Cruise Attendant,"""We got 'em - They're safe!"" ",0.11370352003723383
11770,13,7,French Captain,Your crimes will not go unpunished!  Are you kids alright?,0.14844057150185108
11771,13,7,Cruise Attendant,"""Did they hurt you?""",0.13109109131619334
11772,13,7,Cartman,"Quiet, you sons of biscuit eaters! This boat is now pirate propertih! Now get ye to your lifeboat, lest you wanna be shark bait!",1.0109355673193932
11773,13,7,French Captain,"""What is this?!""",0.7466345094144344
11774,13,7,Cartman,"Plunder the booty, lads! This ship is ours!",0.6566893309354782
11775,13,7,Butters,Okay! ,0.13560065999627113
11776,13,7,Cartman,"I said, get off my boat!",0.1539295888505876
11777,13,7,French Captain,"""Hey! You can't order us around!"" ",0.2689505694434047
11778,13,7,Cartman,"That's it! Get in there you swarmy dogs!  Lower 'em down, Ike. ",96.6414213180542
11779,13,7,French Captain,"""Scoundrels! You will pay for this!""",99.71797466278076
11780,13,7,Butters,Have a good day! ,0.08090035407803953
11781,13,7,Cartman,"Hard to port, lads!",0.13863429194316268
11782,13,7,Clyde,Hard to port!,0.17864785622805357
11783,13,7,Butters,"What's ""port""?!",0.5859663709998131
11784,13,7,Cartman,"Just make the boat go that way, kind of.  That's good. Now bring her around portside.  Now that's a pirate ship!  A fine day o' plunderin' we had, boys! What about yourselves?  Here you are, lads. Plenty of booty to go around.  A round of grog for me boys!  A round of grog for everyone!  The fuck is this? This is water in a Dixie cup! Alright, Goddammit, really you guys! What kind of pirates are you?! Look at yourselves! You disgrace the Blackbeard! I don't know where you people get off calling yourselves pirates!  Little beat-up boats, water in Dixie cups. I mean, I mean look, look at this guy!  Look at this guy for Christ's sake!  I mean, how hard is this, people?!   I tell you lads, if we're gonna be the most feared people on Earth, then there needs to be some Goddamned changes around here!Weee drink and we pillage and we do what we please! We get all that we want for free!",97.82442450523376
11785,13,7,"Cartman, Butters",We'll kick your ass and rape your lass. Somalian pirates we!So with a yo ho ho!,99.72783923149109
11786,13,7,Cartman,Goddamnit people! With a yo ho ho!,99.7142493724823
11787,13,7,Pirates,Yo ho ho.,0.8736031129956245
11788,13,7,Cartman,And with a yee hee hee!,0.13673653593286872
11789,13,7,Pirates,Yee hee hee,0.18141641048714519
11790,13,7,Cartman,We take to the African sea!We'll brave the squalls and bust your ballsSomalian pirates we!,98.05074334144592
11791,13,7,Pirates,Somalian pirates we.,86.05056405067444
11792,13,7,Together,"We left our homes and we left our muddersto go on a pillagin' spree!We'll cut off your ears and break your toesand make you drink our pee!And if you sail into our waters,you best hear this decree:We'll take your boat, set your ass afloat!",98.37133884429932
11793,13,7,Pirate,Somalian pirate we.,1.08943497762084
11794,13,7,Cartman,Nice. And with a yo ho ho!,0.13944561360403895
11795,13,7,Pirates,Yo ho ho!,0.8259911090135574
11796,13,7,Cartman,And a tricky lahty do!,0.1293834880925715
11797,13,7,Pirates,Tricky lahdy do!,97.44523167610168
11798,13,7,"Cartman, Choir",We'll shoot you in the face with glee!Then we'll cut off your ears-,98.24397563934326
11799,13,7,Cartman,"Okay okay, let's stop there for a minute. Remember, on tricka lahty do, that's a ""lahty do"" Okay, really need you guys to enunciate the ""lahty"" Uh, Nadif, if I can get you and Abdikaram to sing the harmony on the second ""yo ho"". And , Hashmish, is it? I'm sorry, but you're a little flat. Remember to sing out, don't close your throat, m'kay? So let's go from , bar 14. We'll pick up after the quarter rest. Ike? ",0.09448679047636688
11800,13,7,Pirate Choir,Somalian pirates we.,86.05056405067444
11801,13,7,Cartman,Better! With a yo ho ho!,0.19092380534857512
11802,13,7,Choir,Yo ho ho!,0.8259911090135574
11803,13,7,Cartman,And a tricky lahty do,0.12750098248943686
11804,13,7,"Cartman, Choir",We'll shoot you in the face with glee!Then we'll cut off your cock and feed it to a croc,98.82144927978516
